"","probeID","geneNames","ensemblID","distToTSS"
"15197","cg09706243",NA,NA,NA
"15198","cg01787047",NA,NA,NA
"15199","cg03750407",NA,NA,NA
"15200","cg11867686",NA,NA,NA
"15201","cg13055001",NA,NA,NA
"15202","cg09190408",NA,NA,NA
"15203","cg11600161",NA,NA,NA
"15204","cg23347911",NA,NA,NA
"15205","cg24570987",NA,NA,NA
"15206","cg05751148",NA,NA,NA
"15207","cg20792833",NA,NA,NA
"15208","cg09541468",NA,NA,NA
"15209","cg15810744",NA,NA,NA
"15210","cg11504740",NA,NA,NA
"15211","cg00587613",NA,NA,NA
"15212","cg21518947",NA,NA,NA
"15213","cg20483763",NA,NA,NA
"15214","cg01432087",NA,NA,NA
"15215","cg21747271",NA,NA,NA
"15216","cg06607866",NA,NA,NA
"15217","cg15039399",NA,NA,NA
"15218","cg00983899",NA,NA,NA
"15219","cg18138484",NA,NA,NA
"15220","cg25025243",NA,NA,NA
"15221","cg05244766",NA,NA,NA
"15222","cg02659086",NA,NA,NA
"15223","cg04920951",NA,NA,NA
"15224","cg09038676",NA,NA,NA
"15225","cg11566244",NA,NA,NA
"15226","cg22224704",NA,NA,NA
"15227","cg09701102",NA,NA,NA
"15228","cg06235429",NA,NA,NA
"15229","cg19038228",NA,NA,NA
"15230","cg13631259",NA,NA,NA
"15231","cg16625125",NA,NA,NA
"15232","cg26422060",NA,NA,NA
"15233","cg25548825",NA,NA,NA
"15234","cg11096993",NA,NA,NA
"15235","cg06148175",NA,NA,NA
"15236","cg14353201",NA,NA,NA
"15237","cg21631409",NA,NA,NA
"15238","cg15322932",NA,NA,NA
"15239","cg07730301",NA,NA,NA
"15240","cg24713080",NA,NA,NA
"15241","cg08139833",NA,NA,NA
"15242","cg21049762",NA,NA,NA
"15243","cg24030630",NA,NA,NA
"15244","cg27431247",NA,NA,NA
"15245","cg27090024",NA,NA,NA
"15246","cg27655905",NA,NA,NA
"15247","cg10276576",NA,NA,NA
"15248","cg21115990",NA,NA,NA
"15249","cg21572997",NA,NA,NA
"15250","cg05650764",NA,NA,NA
"15251","cg17404081",NA,NA,NA
"15252","cg08785534",NA,NA,NA
"15253","cg04464446",NA,NA,NA
"15254","cg16721845",NA,NA,NA
"15255","cg04438497",NA,NA,NA
"15256","cg09806934",NA,NA,NA
"15257","cg19596755",NA,NA,NA
"15258","cg26065952",NA,NA,NA
"15259","cg10413342",NA,NA,NA
"15260","cg22933847",NA,NA,NA
"15261","cg22986999",NA,NA,NA
"15262","cg22484980",NA,NA,NA
"15263","cg10490196",NA,NA,NA
"15264","cg24776407",NA,NA,NA
"15265","cg00858899",NA,NA,NA
"15266","cg10539418",NA,NA,NA
"15267","cg08170622",NA,NA,NA
"15268","cg05164185",NA,NA,NA
"15269","cg25060573",NA,NA,NA
"15270","cg05200606",NA,NA,NA
"15271","cg09637363",NA,NA,NA
"15272","cg16794682",NA,NA,NA
"15273","cg06539449",NA,NA,NA
"15274","cg07339327",NA,NA,NA
"15275","cg13608094",NA,NA,NA
"15276","cg12266049",NA,NA,NA
"15277","cg19047670",NA,NA,NA
"15278","cg04717045",NA,NA,NA
"15279","cg00953256",NA,NA,NA
"15280","cg02723533",NA,NA,NA
"15281","cg11802013",NA,NA,NA
"15282","cg07426960",NA,NA,NA
"15283","cg21804822",NA,NA,NA
"15284","cg26123414",NA,NA,NA
"15285","cg15774153",NA,NA,NA
"15286","cg26096837",NA,NA,NA
"15287","cg19831575",NA,NA,NA
"15288","cg14578030",NA,NA,NA
"15289","cg17277529",NA,NA,NA
"15290","cg15337897",NA,NA,NA
"15291","cg20821095",NA,NA,NA
"15292","cg22621736",NA,NA,NA
"15293","cg17913068",NA,NA,NA
"15294","cg06384026",NA,NA,NA
"15295","cg18187335",NA,NA,NA
"15296","cg15383392",NA,NA,NA
"15297","cg10362475",NA,NA,NA
"15298","cg04396791",NA,NA,NA
"15299","cg02046017",NA,NA,NA
"15300","cg19815589",NA,NA,NA
"15301","cg10763288",NA,NA,NA
"15302","cg07487535",NA,NA,NA
"15303","cg20728496",NA,NA,NA
"15304","cg07864189",NA,NA,NA
"15305","cg10889792",NA,NA,NA
"15306","cg26832211",NA,NA,NA
"15307","cg01490535",NA,NA,NA
"15308","cg26039806",NA,NA,NA
"15309","cg05492270",NA,NA,NA
"15310","cg26149678",NA,NA,NA
"15311","cg16749930",NA,NA,NA
"15312","cg08440425",NA,NA,NA
"15313","cg23256971",NA,NA,NA
"15314","cg08097973",NA,NA,NA
"15315","cg10805667",NA,NA,NA
"15316","cg17058777",NA,NA,NA
"15317","cg07676849",NA,NA,NA
"15318","cg25634666",NA,NA,NA
"15319","cg26750747",NA,NA,NA
"15320","cg03699566",NA,NA,NA
"15321","cg11295113",NA,NA,NA
"15322","cg19740763",NA,NA,NA
"15323","cg06236748",NA,NA,NA
"15324","cg18722841",NA,NA,NA
"15325","cg08876932",NA,NA,NA
"15326","cg20411654",NA,NA,NA
"15327","cg05812599",NA,NA,NA
"15328","cg22635155",NA,NA,NA
"15329","cg23792978",NA,NA,NA
"15330","cg18769818",NA,NA,NA
"15331","cg00211661",NA,NA,NA
"15332","cg21412748",NA,NA,NA
"15333","cg17114257",NA,NA,NA
"15334","cg10287137",NA,NA,NA
"15335","cg04388983",NA,NA,NA
"15336","cg15903837",NA,NA,NA
"15337","cg06637774",NA,NA,NA
"15338","cg22051865",NA,NA,NA
"15339","cg24777762",NA,NA,NA
"15340","cg19800926",NA,NA,NA
"15341","cg02254407",NA,NA,NA
"15342","cg25288155",NA,NA,NA
"15343","cg22108265",NA,NA,NA
"15344","cg10343901",NA,NA,NA
"15345","cg25124030",NA,NA,NA
"15346","cg18195628",NA,NA,NA
"15347","cg07196761",NA,NA,NA
"15348","cg20149998",NA,NA,NA
"15349","cg04824341",NA,NA,NA
"15350","cg19692710",NA,NA,NA
"15351","cg05205664",NA,NA,NA
"15352","cg14433673",NA,NA,NA
"15353","cg19700658",NA,NA,NA
"15354","cg07091552",NA,NA,NA
"15355","cg26119740",NA,NA,NA
"15356","cg23558650",NA,NA,NA
"15357","cg02284889",NA,NA,NA
"15358","cg17983274",NA,NA,NA
"15359","cg05676042",NA,NA,NA
"15360","cg00469635",NA,NA,NA
"15361","cg21493666",NA,NA,NA
"15362","cg07791997",NA,NA,NA
"15363","cg15302567",NA,NA,NA
"15364","cg05671350",NA,NA,NA
"15365","cg25599211",NA,NA,NA
"15366","cg15214137",NA,NA,NA
"15367","cg09515805",NA,NA,NA
"15368","cg23189044",NA,NA,NA
"15369","cg02595219",NA,NA,NA
"15370","cg27076799",NA,NA,NA
"15371","cg08839620",NA,NA,NA
"15372","cg22994720",NA,NA,NA
"15373","cg08952029",NA,NA,NA
"15374","cg10474368",NA,NA,NA
"15375","cg17356532",NA,NA,NA
"15376","cg18589858",NA,NA,NA
"15377","cg27104271",NA,NA,NA
"15378","cg22368307",NA,NA,NA
"15379","cg12573766",NA,NA,NA
"15380","cg16547529",NA,NA,NA
"15381","cg12001148",NA,NA,NA
"15382","cg24068708",NA,NA,NA
"15383","cg16393207",NA,NA,NA
"15384","cg27596068",NA,NA,NA
"15385","cg10585962",NA,NA,NA
"15386","cg12531542",NA,NA,NA
"15387","cg27512828",NA,NA,NA
"15388","cg03328804",NA,NA,NA
"15389","cg21238457",NA,NA,NA
"15390","cg20461541",NA,NA,NA
"15391","cg20641660",NA,NA,NA
"15392","cg15765532",NA,NA,NA
"15393","cg20899321",NA,NA,NA
"15394","cg13633560",NA,NA,NA
"15395","cg14471615",NA,NA,NA
"15396","cg04790829",NA,NA,NA
"15397","cg17838626",NA,NA,NA
"15398","cg22992570",NA,NA,NA
"15399","cg16641915",NA,NA,NA
"15400","cg17441778",NA,NA,NA
"15401","cg26952188",NA,NA,NA
"15402","cg26443244",NA,NA,NA
"15403","cg13002506",NA,NA,NA
"15404","cg21086464",NA,NA,NA
"15405","cg14521746",NA,NA,NA
"15406","cg02506426",NA,NA,NA
"15407","cg24715106",NA,NA,NA
"15408","cg02901159",NA,NA,NA
"15409","cg05960806",NA,NA,NA
"15410","cg22821606",NA,NA,NA
"15411","cg15105081",NA,NA,NA
"15412","cg22986077",NA,NA,NA
"15413","cg25126052",NA,NA,NA
"15414","cg23692497",NA,NA,NA
"15415","cg17272843",NA,NA,NA
"15416","cg17260124",NA,NA,NA
"15417","cg16505204",NA,NA,NA
"15418","cg18338296",NA,NA,NA
"15419","cg16409869",NA,NA,NA
"15420","cg03476370",NA,NA,NA
"15421","cg15721424",NA,NA,NA
"15422","cg04574442",NA,NA,NA
"15423","cg23109191",NA,NA,NA
"15424","cg06023257",NA,NA,NA
"15425","cg18341054",NA,NA,NA
"15426","cg27281008",NA,NA,NA
"15427","cg27561006",NA,NA,NA
"15428","cg09772827",NA,NA,NA
"15429","cg07714534",NA,NA,NA
"15430","cg21373526",NA,NA,NA
"15431","cg06516650",NA,NA,NA
"15432","cg15749322",NA,NA,NA
"15433","cg19875047",NA,NA,NA
"15434","cg19941758",NA,NA,NA
"15435","cg00846036",NA,NA,NA
"15436","cg16986720",NA,NA,NA
"15437","cg17597195",NA,NA,NA
"15438","cg03746685",NA,NA,NA
"15439","cg16417437",NA,NA,NA
"15440","cg06698742",NA,NA,NA
"15441","cg19846131",NA,NA,NA
"15442","cg02398725",NA,NA,NA
"15443","cg14137939",NA,NA,NA
"15444","cg24939733",NA,NA,NA
"15445","cg10507961",NA,NA,NA
"15446","cg15822411",NA,NA,NA
"15447","cg25437402",NA,NA,NA
"15448","cg01120308",NA,NA,NA
"15449","cg00080012",NA,NA,NA
"15450","cg21042619",NA,NA,NA
"15451","cg15502446",NA,NA,NA
"15452","cg17606683",NA,NA,NA
"15453","cg16404106",NA,NA,NA
"15454","cg25500444",NA,NA,NA
"15455","cg07560096",NA,NA,NA
"15456","cg09645888",NA,NA,NA
"15457","cg23214764",NA,NA,NA
"15458","cg17541922",NA,NA,NA
"15459","cg18411891",NA,NA,NA
"15460","cg21599792",NA,NA,NA
"15461","cg01492649",NA,NA,NA
"15462","cg01761409",NA,NA,NA
"15463","cg00027674",NA,NA,NA
"15464","cg16588061",NA,NA,NA
"15465","cg11868029",NA,NA,NA
"15466","cg14379865",NA,NA,NA
"15467","cg17173856",NA,NA,NA
"15468","cg03417466",NA,NA,NA
"15469","cg11670211",NA,NA,NA
"15470","cg17063929",NA,NA,NA
"15471","cg02915544",NA,NA,NA
"15472","cg22767466",NA,NA,NA
"15473","cg02284188",NA,NA,NA
"15474","cg05500015",NA,NA,NA
"15475","cg21500966",NA,NA,NA
"15476","cg24247865",NA,NA,NA
"15477","cg15842276",NA,NA,NA
"15478","cg17838516",NA,NA,NA
"15479","cg11879480",NA,NA,NA
"15480","cg00325491",NA,NA,NA
"15481","cg04209631",NA,NA,NA
"15482","cg01618304",NA,NA,NA
"15483","cg26570233",NA,NA,NA
"15484","cg21296602",NA,NA,NA
"15485","cg03065661",NA,NA,NA
"15486","cg18113787",NA,NA,NA
"15487","cg25565479",NA,NA,NA
"15488","cg00007981",NA,NA,NA
"15489","cg22325703",NA,NA,NA
"15490","cg27634151",NA,NA,NA
"15491","cg23759214",NA,NA,NA
"15492","cg20815063",NA,NA,NA
"15493","cg00796728",NA,NA,NA
"15494","cg12631737",NA,NA,NA
"15495","cg20096208",NA,NA,NA
"15496","cg24146183",NA,NA,NA
"15497","cg11665588",NA,NA,NA
"15498","cg13037275",NA,NA,NA
"15499","cg04303269",NA,NA,NA
"15500","cg06044117",NA,NA,NA
"15501","cg05788526",NA,NA,NA
"15502","cg02807450",NA,NA,NA
"15503","cg07060572",NA,NA,NA
"15504","cg04280758",NA,NA,NA
"15505","cg01651364",NA,NA,NA
"15506","cg20325517",NA,NA,NA
"15507","cg03024246",NA,NA,NA
"15508","cg10985320",NA,NA,NA
"15509","cg06378107",NA,NA,NA
"15510","cg23641145",NA,NA,NA
"15511","cg01987509",NA,NA,NA
"15512","cg11016563",NA,NA,NA
"15513","cg07013734",NA,NA,NA
"15514","cg19531130",NA,NA,NA
"15515","cg00202702",NA,NA,NA
"15516","cg20346726",NA,NA,NA
"15517","cg01442799",NA,NA,NA
"15518","cg26369667",NA,NA,NA
"15519","cg14481222",NA,NA,NA
"15520","cg06276114",NA,NA,NA
"15521","cg14727952",NA,NA,NA
"15522","cg25511807",NA,NA,NA
"15523","cg26757793",NA,NA,NA
"15524","cg06259570",NA,NA,NA
"15525","cg03469158",NA,NA,NA
"15526","cg01092036",NA,NA,NA
"15527","cg02061229",NA,NA,NA
"15528","cg00347729",NA,NA,NA
"15529","cg16575408",NA,NA,NA
"15530","cg02212280",NA,NA,NA
"15531","cg18113270",NA,NA,NA
"15532","cg16466334",NA,NA,NA
"15533","cg03179866",NA,NA,NA
"15534","cg13041032",NA,NA,NA
"15535","cg22658979",NA,NA,NA
"15536","cg18928687",NA,NA,NA
"15537","cg11995303",NA,NA,NA
"15538","cg07748540",NA,NA,NA
"15539","cg08596000",NA,NA,NA
"15540","cg08469834",NA,NA,NA
"15541","cg17092637",NA,NA,NA
"15542","cg14758526",NA,NA,NA
"15543","cg13802966",NA,NA,NA
"15544","cg00051623",NA,NA,NA
"15545","cg19343464",NA,NA,NA
"15546","cg09980522",NA,NA,NA
"15547","cg22024876",NA,NA,NA
"15548","cg26289824",NA,NA,NA
"15549","cg23984434",NA,NA,NA
"15550","cg21958798",NA,NA,NA
"15551","cg13435189",NA,NA,NA
"15552","cg09918512",NA,NA,NA
"15553","cg17648241",NA,NA,NA
"15554","cg10404950",NA,NA,NA
"15555","cg12237269",NA,NA,NA
"15556","cg17971003",NA,NA,NA
"15557","cg18934103",NA,NA,NA
"15558","cg04581377",NA,NA,NA
"15559","cg08179907",NA,NA,NA
"15560","cg05090725",NA,NA,NA
"15561","cg07979752",NA,NA,NA
"15562","cg00047050",NA,NA,NA
"15563","cg24341800",NA,NA,NA
"15564","cg09006267",NA,NA,NA
"15565","cg01800843",NA,NA,NA
"15566","cg03165700",NA,NA,NA
"15567","cg18457775",NA,NA,NA
"15568","cg22477592",NA,NA,NA
"15569","cg24027342",NA,NA,NA
"15570","cg02420102",NA,NA,NA
"15571","cg13613532",NA,NA,NA
"15572","cg13759143",NA,NA,NA
"15573","cg21415698",NA,NA,NA
"15574","cg24936630",NA,NA,NA
"15575","cg23074401",NA,NA,NA
"15576","cg23352579",NA,NA,NA
"15577","cg01015879",NA,NA,NA
"15578","cg26763524",NA,NA,NA
"15579","cg13258606",NA,NA,NA
"15580","cg20322876",NA,NA,NA
"15581","cg23591869",NA,NA,NA
"15582","cg10694914",NA,NA,NA
"15583","cg03242880",NA,NA,NA
"15584","cg22879515",NA,NA,NA
"15585","cg23211240",NA,NA,NA
"15586","cg01192900",NA,NA,NA
"15587","cg10283277",NA,NA,NA
"15588","cg10797910",NA,NA,NA
"15589","cg22582569",NA,NA,NA
"15590","cg17468440",NA,NA,NA
"15591","cg10219037",NA,NA,NA
"15592","cg04545708",NA,NA,NA
"15593","cg15227610",NA,NA,NA
"15594","cg13084335",NA,NA,NA
"15595","cg13210534",NA,NA,NA
"15596","cg12598198",NA,NA,NA
"15597","cg08775230",NA,NA,NA
"15598","cg05697249",NA,NA,NA
"15599","cg17213552",NA,NA,NA
"15600","cg00327185",NA,NA,NA
"15601","cg07580827",NA,NA,NA
"15602","cg11909865",NA,NA,NA
"15603","cg06910048",NA,NA,NA
"15604","cg14145762",NA,NA,NA
"15605","cg04455759",NA,NA,NA
"15606","cg14839898",NA,NA,NA
"15607","cg17639290",NA,NA,NA
"15608","cg03950669",NA,NA,NA
"15609","cg11304234",NA,NA,NA
"15610","cg02119229",NA,NA,NA
"15611","cg25303383",NA,NA,NA
"15612","cg04936930",NA,NA,NA
"15613","cg25131727",NA,NA,NA
"15614","cg20268522",NA,NA,NA
"15615","cg13692433",NA,NA,NA
"15616","cg12177743",NA,NA,NA
"15617","cg24264506",NA,NA,NA
"15618","cg12758687",NA,NA,NA
"15619","cg21330703",NA,NA,NA
"15620","cg05225390",NA,NA,NA
"15621","cg01404197",NA,NA,NA
"15622","cg06531741",NA,NA,NA
"15623","cg24134767",NA,NA,NA
"15624","cg25101936",NA,NA,NA
"15625","cg04628008",NA,NA,NA
"15626","cg09632136",NA,NA,NA
"15627","cg14209518",NA,NA,NA
"15628","cg17048483",NA,NA,NA
"15629","cg24270244",NA,NA,NA
"15630","cg06384053",NA,NA,NA
"15631","cg15541315",NA,NA,NA
"15632","cg16222698",NA,NA,NA
"15633","cg27227156",NA,NA,NA
"15634","cg02788102",NA,NA,NA
"15635","cg10193817",NA,NA,NA
"15636","cg06418878",NA,NA,NA
"15637","cg05862431",NA,NA,NA
"15638","cg20570279",NA,NA,NA
"15639","cg02157083",NA,NA,NA
"15640","cg25682080",NA,NA,NA
"15641","cg15727249",NA,NA,NA
"15642","cg05921324",NA,NA,NA
"15643","cg04048249",NA,NA,NA
"15644","cg20691580",NA,NA,NA
"15645","cg19324627",NA,NA,NA
"15646","cg03856801",NA,NA,NA
"15647","cg23306832",NA,NA,NA
"15648","cg26794638",NA,NA,NA
"15649","cg02831393",NA,NA,NA
"15650","cg03805364",NA,NA,NA
"15651","cg06950730",NA,NA,NA
"15652","cg24619694",NA,NA,NA
"15653","cg12082129",NA,NA,NA
"15654","cg15427448",NA,NA,NA
"15655","cg16822189",NA,NA,NA
"15656","cg19703610",NA,NA,NA
"15657","cg13565215",NA,NA,NA
"15658","cg10997248",NA,NA,NA
"15659","cg25894551",NA,NA,NA
"15660","cg13828839",NA,NA,NA
"15661","cg22476084",NA,NA,NA
"15662","cg26661481",NA,NA,NA
"15663","cg01697865",NA,NA,NA
"15664","cg17186803",NA,NA,NA
"15665","cg27560864",NA,NA,NA
"15666","cg13348944",NA,NA,NA
"15667","cg26502489",NA,NA,NA
"15668","cg23818978",NA,NA,NA
"15669","cg07376232",NA,NA,NA
"15670","cg06491116",NA,NA,NA
"15671","cg20175449",NA,NA,NA
"15672","cg18399703",NA,NA,NA
"15673","cg15376097",NA,NA,NA
"15674","cg08956138",NA,NA,NA
"15675","cg24612198",NA,NA,NA
"15676","cg07728874",NA,NA,NA
"15677","cg24841244",NA,NA,NA
"15678","cg07545925",NA,NA,NA
"15679","cg15880738",NA,NA,NA
"15680","cg20492912",NA,NA,NA
"15681","cg09096950",NA,NA,NA
"15682","cg12406460",NA,NA,NA
"15683","cg23740844",NA,NA,NA
"15684","cg04910299",NA,NA,NA
"15685","cg13656360",NA,NA,NA
"15686","cg23326785",NA,NA,NA
"15687","cg20001829",NA,NA,NA
"15688","cg24355174",NA,NA,NA
"15689","cg16332060",NA,NA,NA
"15690","cg04541078",NA,NA,NA
"15691","cg16866038",NA,NA,NA
"15692","cg06290096",NA,NA,NA
"15693","cg11286122",NA,NA,NA
"15694","cg14464791",NA,NA,NA
"15695","cg22253036",NA,NA,NA
"15696","cg25087423",NA,NA,NA
"15697","cg16280667",NA,NA,NA
"15698","cg11507178",NA,NA,NA
"15699","cg20029201",NA,NA,NA
"15700","cg00693307",NA,NA,NA
"15701","cg00757070",NA,NA,NA
"15702","cg11713029",NA,NA,NA
"15703","cg18801806",NA,NA,NA
"15704","cg22307649",NA,NA,NA
"15705","cg11054882",NA,NA,NA
"15706","cg24687335",NA,NA,NA
"15707","cg17791936",NA,NA,NA
"15708","cg07330718",NA,NA,NA
"15709","cg01959004",NA,NA,NA
"15710","cg21333964",NA,NA,NA
"15711","cg09730017",NA,NA,NA
"15712","cg07697569",NA,NA,NA
"15713","cg01924993",NA,NA,NA
"15714","cg26516941",NA,NA,NA
"15715","cg02712845",NA,NA,NA
"15716","cg17489622",NA,NA,NA
"15717","cg25611931",NA,NA,NA
"15718","cg02795624",NA,NA,NA
"15719","cg11676109",NA,NA,NA
"15720","cg03222066",NA,NA,NA
"15721","cg04410834",NA,NA,NA
"15722","cg26872475",NA,NA,NA
"15723","cg11730691",NA,NA,NA
"15724","cg05461276",NA,NA,NA
"15725","cg09799714",NA,NA,NA
"15726","cg04964702",NA,NA,NA
"15727","cg22223602",NA,NA,NA
"15728","cg03365354",NA,NA,NA
"15729","cg21096399",NA,NA,NA
"15730","cg09530763",NA,NA,NA
"15731","cg13084909",NA,NA,NA
"15732","cg26090652",NA,NA,NA
"15733","cg20483374",NA,NA,NA
"15734","cg15075718",NA,NA,NA
"15735","cg19560971",NA,NA,NA
"15736","cg27234090",NA,NA,NA
"15737","cg13272258",NA,NA,NA
"15738","cg12508624",NA,NA,NA
"15739","cg21633698",NA,NA,NA
"15740","cg21389884",NA,NA,NA
"15741","cg23009046",NA,NA,NA
"15742","cg13625403",NA,NA,NA
"15743","cg11466837",NA,NA,NA
"15744","cg12572278",NA,NA,NA
"15745","cg18963330",NA,NA,NA
"15746","cg19363546",NA,NA,NA
"15747","cg04531254",NA,NA,NA
"15748","cg26145103",NA,NA,NA
"15749","cg23618830",NA,NA,NA
"15750","cg18567470",NA,NA,NA
"15751","cg06465194",NA,NA,NA
"15752","cg14252059",NA,NA,NA
"15753","cg15737168",NA,NA,NA
"15754","cg13421924",NA,NA,NA
"15755","cg13982661",NA,NA,NA
"15756","cg10061117",NA,NA,NA
"15757","cg16026550",NA,NA,NA
"15758","cg10977115",NA,NA,NA
"15759","cg22512531",NA,NA,NA
"15760","cg21795497",NA,NA,NA
"15761","cg03694261",NA,NA,NA
"15762","cg19694491",NA,NA,NA
"15763","cg22843446",NA,NA,NA
"15764","cg19096475",NA,NA,NA
"15765","cg13765785",NA,NA,NA
"15766","cg15457899",NA,NA,NA
"15767","cg10448528",NA,NA,NA
"15768","cg05236037",NA,NA,NA
"15769","cg09109996",NA,NA,NA
"15770","cg21295467",NA,NA,NA
"15771","cg14620221",NA,NA,NA
"15772","cg16612699",NA,NA,NA
"15773","cg03885639",NA,NA,NA
"15774","cg08191915",NA,NA,NA
"15775","cg13932624",NA,NA,NA
"15776","cg20737712",NA,NA,NA
"15777","cg22318304",NA,NA,NA
"15778","cg18275124",NA,NA,NA
"15779","cg10326447",NA,NA,NA
"15780","cg21929875",NA,NA,NA
"15781","cg02082342",NA,NA,NA
"15782","cg18170080",NA,NA,NA
"15783","cg03332970",NA,NA,NA
"15784","cg19948397",NA,NA,NA
"15785","cg20447773",NA,NA,NA
"15786","cg10148841",NA,NA,NA
"15787","cg10465696",NA,NA,NA
"15788","cg06142324",NA,NA,NA
"15789","cg13018903",NA,NA,NA
"15790","cg10261191",NA,NA,NA
"15791","cg19286604",NA,NA,NA
"15792","cg08221207",NA,NA,NA
"15793","cg19433435",NA,NA,NA
"15794","cg26606064",NA,NA,NA
"15795","cg05739825",NA,NA,NA
"15796","cg00568792",NA,NA,NA
"15797","cg06567423",NA,NA,NA
"15798","cg03474731",NA,NA,NA
"15799","cg00554702",NA,NA,NA
"15800","cg00066153",NA,NA,NA
"15801","cg07153965",NA,NA,NA
"15802","cg19345602",NA,NA,NA
"15803","cg10377274",NA,NA,NA
"15804","cg23743472",NA,NA,NA
"15805","cg07747336",NA,NA,NA
"15806","cg25041439",NA,NA,NA
"15807","cg17259265",NA,NA,NA
"15808","cg02659232",NA,NA,NA
"15809","cg12802819",NA,NA,NA
"15810","cg09544918",NA,NA,NA
"15811","cg19857537",NA,NA,NA
"15812","cg20278498",NA,NA,NA
"15813","cg25857886",NA,NA,NA
"15814","cg07374928",NA,NA,NA
"15815","cg01991383",NA,NA,NA
"15816","cg13952892",NA,NA,NA
"15817","cg26202340",NA,NA,NA
"15818","cg14755009",NA,NA,NA
"15819","cg19767249",NA,NA,NA
"15820","cg03830408",NA,NA,NA
"15821","cg01234063",NA,NA,NA
"15822","cg08203715",NA,NA,NA
"15823","cg14998713",NA,NA,NA
"15824","cg11861730",NA,NA,NA
"15825","cg13755070",NA,NA,NA
"15826","cg17872757",NA,NA,NA
"15827","cg05193832",NA,NA,NA
"15828","cg14481339",NA,NA,NA
"15829","cg11387131",NA,NA,NA
"15830","cg26624134",NA,NA,NA
"15831","cg19310430",NA,NA,NA
"15832","cg15948326",NA,NA,NA
"15833","cg25022327",NA,NA,NA
"15834","cg01302245",NA,NA,NA
"15835","cg20892287",NA,NA,NA
"15836","cg08893585",NA,NA,NA
"15837","cg26221631",NA,NA,NA
"15838","cg18913951",NA,NA,NA
"15839","cg05067286",NA,NA,NA
"15840","cg21022435",NA,NA,NA
"15841","cg02323334",NA,NA,NA
"15842","cg13058581",NA,NA,NA
"15843","cg10882227",NA,NA,NA
"15844","cg00156216",NA,NA,NA
"15845","cg24411312",NA,NA,NA
"15846","cg10089145",NA,NA,NA
"15847","cg01033938",NA,NA,NA
"15848","cg01260219",NA,NA,NA
"15849","cg13707395",NA,NA,NA
"15850","cg02564733",NA,NA,NA
"15851","cg13125510",NA,NA,NA
"15852","cg16270990",NA,NA,NA
"15853","cg02624129",NA,NA,NA
"15854","cg12179176",NA,NA,NA
"15855","cg02477931",NA,NA,NA
"15856","cg25943276",NA,NA,NA
"15857","cg20881910",NA,NA,NA
"15858","cg11965370",NA,NA,NA
"15859","cg03923934",NA,NA,NA
"15860","cg25853078",NA,NA,NA
"15861","cg18457737",NA,NA,NA
"15862","cg24625128",NA,NA,NA
"15863","cg01333619",NA,NA,NA
"15864","cg12977318",NA,NA,NA
"15865","cg26723847",NA,NA,NA
"15866","cg09084200",NA,NA,NA
"15867","cg23927367",NA,NA,NA
"15868","cg19966618",NA,NA,NA
"15869","cg09360083",NA,NA,NA
"15870","cg25999867",NA,NA,NA
"15871","cg19674669",NA,NA,NA
"15872","cg11781389",NA,NA,NA
"15873","cg11012046",NA,NA,NA
"15874","cg11038843",NA,NA,NA
"15875","cg07845566",NA,NA,NA
"15876","cg20938359",NA,NA,NA
"15877","cg03139377",NA,NA,NA
"15878","cg20804101",NA,NA,NA
"15879","cg15966757",NA,NA,NA
"15880","cg07271268",NA,NA,NA
"15881","cg11225935",NA,NA,NA
"15882","cg19471399",NA,NA,NA
"15883","cg07594933",NA,NA,NA
"15884","cg11065385",NA,NA,NA
"15885","cg05769161",NA,NA,NA
"15886","cg20781967",NA,NA,NA
"15887","cg00237010",NA,NA,NA
"15888","cg20610545",NA,NA,NA
"15889","cg12425673",NA,NA,NA
"15890","cg15612927",NA,NA,NA
"15891","cg10377764",NA,NA,NA
"15892","cg08197201",NA,NA,NA
"15893","cg17416608",NA,NA,NA
"15894","cg22151768",NA,NA,NA
"15895","cg27470406",NA,NA,NA
"15896","cg24854010",NA,NA,NA
"15897","cg24505122",NA,NA,NA
"15898","cg16245844",NA,NA,NA
"15899","cg20033731",NA,NA,NA
"15900","cg25519930",NA,NA,NA
"15901","cg11518240",NA,NA,NA
"15902","cg18776056",NA,NA,NA
"15903","cg22837289",NA,NA,NA
"15904","cg07128330",NA,NA,NA
"15905","cg00830029",NA,NA,NA
"15906","cg05194726",NA,NA,NA
"15907","cg09976774",NA,NA,NA
"15908","cg18470891",NA,NA,NA
"15909","cg00770871",NA,NA,NA
"15910","cg22016818",NA,NA,NA
"15911","cg21637033",NA,NA,NA
"15912","cg02915837",NA,NA,NA
"15913","cg16405575",NA,NA,NA
"15914","cg00081935",NA,NA,NA
"15915","cg21667836",NA,NA,NA
"15916","cg23739862",NA,NA,NA
"15917","cg17904739",NA,NA,NA
"15918","cg14759043",NA,NA,NA
"15919","cg08761447",NA,NA,NA
"15920","cg10187932",NA,NA,NA
"15921","cg25425078",NA,NA,NA
"15922","cg13574590",NA,NA,NA
"15923","cg00888007",NA,NA,NA
"15924","cg14914982",NA,NA,NA
"15925","cg26989531",NA,NA,NA
"15926","cg02765328",NA,NA,NA
"15927","cg17886028",NA,NA,NA
"15928","cg16310717",NA,NA,NA
"15929","cg12382902",NA,NA,NA
"15930","cg16994506",NA,NA,NA
"15931","cg08069899",NA,NA,NA
